오션스톤,329020,음·식료품 및 담배 도매업,2020-05-07,12
피씨엘,241820,의료용품 및 기타 의약 관련제품 제조업,2017-02-23,12
호전실업,111110,봉제의복 제조업,2017-02-02,12
서플러스글로벌,140070,기계장비 및 관련 물품 도매업,2017-01-25,12
유바이오로직스,206650,의약품 제조업,2017-01-24,12
케미메디,205290,자연과학 및 공학 연구개발업,2017-01-13,12
에스앤디,260970,기타 식품 제조업,2016-12-29,12
도부마스크,227420,기타 전문 도매업,2016-12-28,12
한국비엔씨,256840,기초 의약물질 및 생물학적 제제 제조업,2016-12-28,12
전우정밀,120780,자동차 신품 부품 제조업,2016-12-23,12
피엔아이컴퍼니,242350,영화| 비디오물| 방송프로그램 제작 및 배급업,2016-12-22,12
퓨전,195440,소프트웨어 개발 및 공급업,2016-12-21,12
DSC인베스트먼트,241520,신탁업 및 집합투자업,2016-12-19,12
TS인베스트먼트,246690,신탁업 및 집합투자업,2016-12-15,12
셀젠텍,258250,소프트웨어 개발 및 공급업,2016-12-13,12
마이크로프랜드,147760,측정| 시험| 항해| 제어 및 기타 정밀기기 제조업; 광학기기 제외,2016-12-12,12
코썬바이오,204990,기타 식품 제조업,2016-12-09,12
바이오프로테크,199290,의료용 기기 제조업,2016-12-08,12
애니젠,196300,기초 의약물질 및 생물학적 제제 제조업,2016-12-07,12
유니온커뮤니티,203450,통신 및 방송 장비 제조업,2016-12-07,12
신라젠,215600,자연과학 및 공학 연구개발업,2016-12-06,12
자비스,254120,특수 목적용 기계 제조업,2016-12-02,12
핸즈코퍼레이션,143210,자동차 신품 부품 제조업,2016-12-02,12
오션브릿지,241790,특수 목적용 기계 제조업,2016-12-01,12
퓨쳐켐,220100,의약품 제조업,2016-12-01,12
뉴파워프라즈마,144960,특수 목적용 기계 제조업,2016-11-30,12
엘앤케이바이오,156100,의료용 기기 제조업,2016-11-30,12
스템랩,258540,자연과학 및 공학 연구개발업,2016-11-29,12
시큐센,232830,소프트웨어 개발 및 공급업,2016-11-29,12
에이치엔티,176440,전자부품 제조업,2016-11-28,12
핸디소프트,220180,소프트웨어 개발 및 공급업,2016-11-24,12
두산밥캣,241560,특수 목적용 기계 제조업,2016-11-18,12
비플라이소프트,148780,소프트웨어 개발 및 공급업,2016-11-16,12
삼성바이오로직스,207940,기초 의약물질 및 생물학적 제제 제조업,2016-11-10,12
클리오,237880,기타 화학제품 제조업,2016-11-09,12
오가닉티코스메틱,900300,기타 금융업,2016-11-04,12
로고스바이오,238120,사진장비 및 광학기기 제조업,2016-11-03,12
세화피앤씨,252500,기타 화학제품 제조업,2016-11-02,12
굿센,243870,컴퓨터 프로그래밍| 시스템 통합 및 관리업,2016-10-31,12
인크로스,216050,광고업,2016-10-31,12
에이치엘사이언스,239610,기타 식품 제조업,2016-10-28,12
코스메카코리아,241710,기타 화학제품 제조업,2016-10-28,12
JW생명과학,234080,의약품 제조업,2016-10-27,12
GRT,900290,기타 금융업,2016-10-25,6
안지오랩,251280,자연과학 및 공학 연구개발업,2016-10-25,12
골든센츄리,900280,기타 금융업,2016-10-19,12
인텔리안테크,189300,통신 및 방송 장비 제조업,2016-10-18,12
에이치시티,072990,기타 과학기술 서비스업,2016-10-17,12
잉글우드랩,950140,기타 화학제품 제조업,2016-10-14,12
앤디포스,238090,플라스틱제품 제조업,2016-10-12,12
수산아이앤티,050960,소프트웨어 개발 및 공급업,2016-10-11,12
미투온,201490,소프트웨어 개발 및 공급업,2016-10-10,12
화승엔터프라이즈,241590,신발 및 신발 부분품 제조업,2016-10-04,12
예선테크,250930,플라스틱제품 제조업,2016-09-29,12
LS전선아시아,229640,기타 금융업,2016-09-22,12
모두투어리츠,204210,부동산 임대 및 공급업,2016-09-22,12
유니테크노,241690,자동차 신품 부품 제조업,2016-09-20,12
모비스,250060,컴퓨터 프로그래밍| 시스템 통합 및 관리업,2016-09-08,12
엠에프엠코리아,251960,편조의복 제조업,2016-09-08,12
나무기술,242040,소프트웨어 개발 및 공급업,2016-09-07,12
자이글,234920,가정용 기기 제조업,2016-09-06,12
일동제약,249420,의약품 제조업,2016-08-31,12
헝셩그룹,900270,기타 금융업,2016-08-18,12
피엔에이치테크,239890,기초 화학물질 제조업,2016-08-16,12
샘표식품,248170,기타 식품 제조업,2016-08-09,12
에코마케팅,230360,광고업,2016-08-08,12
티케이씨,191600,전자부품 제조업,2016-08-05,12
팍스넷,038160,기타 정보 서비스업,2016-08-01,12
두올,016740,자동차 신품 부품 제조업,2016-07-29,12
엔지스테크널러지,208860,소프트웨어 개발 및 공급업,2016-07-28,12
우리손에프앤지,073560,도축| 육류 가공 및 저장 처리업,2016-07-27,12
휴벡셀,212310,의료용 기기 제조업,2016-07-26,12
에스케이씨에스,224020,플라스틱제품 제조업,2016-07-25,12
아이에이네트웍스,123010,전자부품 제조업,2016-07-20,12
제노텍,066830,기타 화학제품 제조업,2016-07-18,12
동서,026960,음·식료품 및 담배 도매업,2016-07-15,12
장원테크,174880,통신 및 방송 장비 제조업,2016-07-15,12
위니아딤채,071460,가정용 기기 제조업,2016-07-14,12
한국자산신탁,123890,신탁업 및 집합투자업,2016-07-13,12
한국토지신탁,034830,신탁업 및 집합투자업,2016-07-11,12
바이오리더스,142760,자연과학 및 공학 연구개발업,2016-07-07,12
피앤씨테크,237750,전동기| 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2016-07-04,12
로스웰,900260,기타 금융업,2016-06-30,12
에스엘에스바이오,246250,기타 과학기술 서비스업,2016-06-29,12
씨앤에스링크,245450,통신 및 방송 장비 제조업,2016-06-24,12
해성디에스,195870,전자부품 제조업,2016-06-24,12
녹십자랩셀,144510,그외 기타 전문| 과학 및 기술 서비스업,2016-06-23,12
에스티팜,237690,의약품 제조업,2016-06-23,12
알엔투테크놀로지,148250,전자부품 제조업,2016-06-22,12
이비테크,208850,기타 전기장비 제조업,2016-06-22,12
줌인터넷,239340,자료처리| 호스팅| 포털 및 기타 인터넷 정보매개 서비스업,2016-06-09,12
휴온스,243070,의약품 제조업,2016-06-03,12
나눔테크,244880,의료용 기기 제조업,2016-06-01,12
KC산업,112190,시멘트| 석회| 플라스터 및 그 제품 제조업,2016-05-31,12
용평리조트,070960,일반 및 생활 숙박시설 운영업,2016-05-27,12
해태제과식품,101530,기타 식품 제조업,2016-05-11,12
원익IPS,240810,특수 목적용 기계 제조업,2016-05-02,12
엠로,058970,소프트웨어 개발 및 공급업,2016-04-28,12
이에스산업,241510,일반 목적용 기계 제조업,2016-04-26,12
인터코스,240340,기타 화학제품 제조업,2016-04-21,12
로보쓰리,238500,그외 기타 전문| 과학 및 기술 서비스업,2016-04-20,12
레이언스,228850,의료용 기기 제조업,2016-04-11,12
씨엠에스에듀,225330,일반 교습 학원,2016-04-07,12
동양파일,228340,시멘트| 석회| 플라스터 및 그 제품 제조업,2016-04-06,12
대림씨엔에스,004440,시멘트| 석회| 플라스터 및 그 제품 제조업,2016-03-30,12
팬젠,222110,의약품 제조업,2016-03-11,12
바이옵트로,222160,측정| 시험| 항해| 제어 및 기타 정밀기기 제조업; 광학기기 제외,2016-03-10,3
AP위성,211270,통신 및 방송 장비 제조업,2016-03-04,12
솔트웍스,230980,소프트웨어 개발 및 공급업,2016-03-02,12
큐리언트,115180,자연과학 및 공학 연구개발업,2016-02-29,12
안트로젠,065660,기타 전문 도매업,2016-02-15,12
슈프리마,236200,통신 및 방송 장비 제조업,2016-02-05,12
제이에스코퍼레이션,194370,가죽| 가방 및 유사제품 제조업,2016-02-04,12
아이엠텍,226350,전자부품 제조업,2016-02-03,12
유니트론텍,142210,자동차 부품 및 내장품 판매업,2016-02-02,12
크리스탈신소재,900250,기타 금융업,2016-01-28,12
자안,221610,기타 화학제품 제조업,2016-01-27,12
메디젠휴먼케어,236340,자연과학 및 공학 연구개발업,2016-01-26,12
선바이오,067370,의약품 제조업,2016-01-22,12
볼빅,206950,운동 및 경기용구 제조업,2015-12-30,12
이엠티,232530,일차전지 및 축전지 제조업,2015-12-30,12
에스와이,109610,구조용 금속제품| 탱크 및 증기발생기 제조업,2015-12-29,12
질경이,233990,기타 화학제품 제조업,2015-12-29,12
코디엠,224060,특수 목적용 기계 제조업,2015-12-29,12
코리아오토글라스,152330,유리 및 유리제품 제조업,2015-12-29,12
잇츠한불,226320,기타 화학제품 제조업,2015-12-28,12
지오씨,135160,절연선 및 케이블 제조업,2015-12-28,12
크로넥스,215570,자연과학 및 공학 연구개발업,2015-12-28,12
와이아이케이,232140,특수 목적용 기계 제조업,2015-12-24,12
육일씨엔에쓰,191410,전자부품 제조업,2015-12-24,12
이에스브이,223310,소프트웨어 개발 및 공급업,2015-12-24,12
휴젤,145020,기초 의약물질 및 생물학적 제제 제조업,2015-12-24,12
한국맥널티,222980,기타 식품 제조업,2015-12-23,12
덱스터,206560,영화| 비디오물| 방송프로그램 제작 및 배급업,2015-12-22,12
아진산업,013310,자동차 신품 부품 제조업,2015-12-22,12
강스템바이오텍,217730,기초 의약물질 및 생물학적 제제 제조업,2015-12-21,12
메디포럼제약,047920,자연과학 및 공학 연구개발업,2015-12-21,12
에이원알폼,234070,산업용 기계 및 장비 임대업,2015-12-21,12
메가엠디,133750,일반 교습 학원,2015-12-18,12
보광산업,225530,기타 비금속 광물제품 제조업,2015-12-17,12
파크시스템스,140860,측정| 시험| 항해| 제어 및 기타 정밀기기 제조업; 광학기기 제외,2015-12-17,12
에치에프알,230240,통신 및 방송 장비 제조업,2015-12-16,12
예스티,122640,특수 목적용 기계 제조업,2015-12-16,12
코스맥스엔비티,222040,기타 식품 제조업,2015-12-16,12
라온테크,232680,특수 목적용 기계 제조업,2015-12-15,12
멕아이씨에스,058110,의료용 기기 제조업,2015-12-14,12
에이치엔에스하이텍,044990,전자부품 제조업,2015-12-10,12
미애부,225850,생활용품 도매업,2015-12-08,12
엔에스,217820,특수 목적용 기계 제조업,2015-12-07,12
미래테크놀로지,213090,소프트웨어 개발 및 공급업,2015-12-01,12
세진중공업,075580,선박 및 보트 건조업,2015-11-30,12
하이즈항공,221840,항공기|우주선 및 부품 제조업,2015-11-25,12
리드,197210,특수 목적용 기계 제조업,2015-11-20,12
캔서롭,180400,기타 과학기술 서비스업,2015-11-20,12
매직마이크로,127160,전자부품 제조업,2015-11-19,12
케이디켐,221980,기타 화학제품 제조업,2015-11-19,12
네오오토,212560,자동차 신품 부품 제조업,2015-11-18,12
마이크로텍,227950,특수 목적용 기계 제조업,2015-11-18,6
케어젠,214370,기초 의약물질 및 생물학적 제제 제조업,2015-11-17,12
아이진,185490,자연과학 및 공학 연구개발업,2015-11-16,12
인카금융서비스,211050,보험 및 연금관련 서비스업,2015-11-16,12
나무가,190510,전자부품 제조업,2015-11-12,12
유앤아이,056090,의료용 기기 제조업,2015-11-12,12
금호에이치티,214330,자동차 신품 부품 제조업,2015-11-11,12
제주항공,089590,항공 여객 운송업,2015-11-06,12
본느,226340,기타 화학제품 제조업,2015-11-05,12
파마리서치바이오,217950,의약품 제조업,2015-11-05,12
연우,115960,플라스틱제품 제조업,2015-11-02,12
럭스피아,092590,반도체 제조업,2015-10-30,12
노브메타파마,229500,자연과학 및 공학 연구개발업,2015-10-28,12
젠큐릭스,229000,의료용 기기 제조업,2015-10-27,12
엔케이맥스,182400,기초 의약물질 및 생물학적 제제 제조업,2015-10-23,12
현대코퍼레이션홀딩스,227840,음·식료품 및 담배 도매업,2015-10-23,12
엑시콘,092870,특수 목적용 기계 제조업,2015-10-22,12
이엑스티,226360,토목 건설업,2015-10-22,12
티씨엠생명과학,228180,자연과학 및 공학 연구개발업,2015-10-22,12
엄지하우스,224810,실내건축 및 건축마무리 공사업,2015-10-21,12
메디쎄이,200580,의료용 기기 제조업,2015-10-20,12
뉴지랩,214870,통신 및 방송 장비 제조업,2015-10-13,12
케이엠제약,225430,기타 화학제품 제조업,2015-10-08,12
한송네오텍,226440,특수 목적용 기계 제조업,2015-10-06,12
패션플랫폼,225590,봉제의복 제조업,2015-10-05,12
LIG넥스원,079550,무기 및 총포탄 제조업,2015-10-02,12
넷게임즈,225570,소프트웨어 개발 및 공급업,2015-09-25,12
제너셈,217190,특수 목적용 기계 제조업,2015-09-25,12
타이거일렉,219130,전자부품 제조업,2015-09-25,12
HDC아이콘트롤스,039570,전기 및 통신 공사업,2015-09-24,12
동일제강,002690,1차 철강 제조업,2015-09-24,12
인포마크,175140,통신 및 방송 장비 제조업,2015-09-23,12
카이노스메드,220250,자연과학 및 공학 연구개발업,2015-09-10,12
씨아이에스,222080,특수 목적용 기계 제조업,2015-09-02,12
해마로푸드서비스,220630,음·식료품 및 담배 도매업,2015-08-28,12
에이텍티앤,224110,통신 및 방송 장비 제조업,2015-08-25,12
웹스,196700,합성고무 및 플라스틱 물질 제조업,2015-08-24,12
AJ네트웍스,095570,산업용 기계 및 장비 임대업,2015-08-21,12
파인텍,131760,특수 목적용 기계 제조업,2015-08-17,12
한류AI센터,222810,소프트웨어 개발 및 공급업,2015-08-13,12
심텍,222800,전자부품 제조업,2015-08-07,12
흥국에프엔비,189980,비알코올음료 및 얼음 제조업,2015-08-07,12
쎄노텍,222420,기타 비금속 광물제품 제조업,2015-08-06,12
칩스앤미디어,094360,소프트웨어 개발 및 공급업,2015-08-05,12
제놀루션,225220,의약품 제조업,2015-08-03,12
아시아경제,127710,자료처리| 호스팅| 포털 및 기타 인터넷 정보매개 서비스업,2015-07-31,12
엔에스컴퍼니,224760,토목 건설업,2015-07-31,12
아이쓰리시스템,214430,전자부품 제조업,2015-07-30,12
로지시스,067730,컴퓨터 프로그래밍| 시스템 통합 및 관리업,2015-07-29,12
플럼라인생명과학,222670,자연과학 및 공학 연구개발업,2015-07-28,12
켐트로스,220260,기타 화학제품 제조업,2015-07-27,12
파마리서치프로덕트,214450,생활용품 도매업,2015-07-24,12
MP한강,219550,생활용품 도매업,2015-07-22,12
펩트론,087010,기초 의약물질 및 생물학적 제제 제조업,2015-07-22,12
이노션,214320,광고업,2015-07-17,12
토니모리,214420,기타 화학제품 제조업,2015-07-10,12
네추럴FNP,086220,기타 식품 제조업,2015-07-09,12
아이피몬스터,223220,소프트웨어 개발 및 공급업,2015-07-09,12
미래에셋생명,085620,보험업,2015-07-08,12
RFHIC,218410,통신 및 방송 장비 제조업,2015-06-30,12
동운아나텍,094170,반도체 제조업,2015-06-30,12
민앤지,214180,기타 정보 서비스업,2015-06-30,12
유테크,178780,전자부품 제조업,2015-06-30,12
경보제약,214390,기초 의약물질 및 생물학적 제제 제조업,2015-06-29,12
바이오코아,216400,자연과학 및 공학 연구개발업,2015-06-29,12
유투바이오,221800,기타 과학기술 서비스업,2015-06-29,12
이큐셀,160600,특수 목적용 기계 제조업,2015-06-26,6
켐온,217600,자연과학 및 공학 연구개발업,2015-06-26,12
코아스템,166480,의약품 제조업,2015-06-26,12
세미콘라이트,214310,반도체 제조업,2015-06-25,12
SK디앤디,210980,부동산 임대 및 공급업,2015-06-23,12
미코바이오메드,214610,의료용 기기 제조업,2015-06-22,12
씨앗,103660,기타 화학제품 제조업,2015-06-22,12
베셀,177350,특수 목적용 기계 제조업,2015-06-19,12
넵튠,217270,소프트웨어 개발 및 공급업,2015-06-18,12
미래생명자원,218150,동물용 사료 및 조제식품 제조업,2015-06-18,12
싸이맥스,160980,특수 목적용 기계 제조업,2015-06-17,12
러셀,217500,특수 목적용 기계 제조업,2015-06-16,12
픽셀플러스,087600,전자부품 제조업,2015-06-12,12
디딤,217620,음식점업,2015-06-10,12
제노포커스,187420,기초 의약물질 및 생물학적 제제 제조업,2015-05-29,12
틸론,217880,소프트웨어 개발 및 공급업,2015-05-28,12
관악산업,076340,기반조성 및 시설물 축조관련 전문공사업,2015-05-18,12
우정바이오,215380,자연과학 및 공학 연구개발업,2015-05-18,12
토박스코리아,215480,섬유| 의복| 신발 및 가죽제품 소매업,2015-05-13,12
이노인스트루먼트,215790,통신 및 방송 장비 제조업,2015-05-08,12
우리산업,215360,자동차 신품 부품 제조업,2015-05-06,12
메가스터디교육,215200,일반 교습 학원,2015-05-04,12
썬테크,217320,전동기| 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2015-04-29,12
원텍,216280,의료용 기기 제조업,2015-04-29,12
이디티,215090,측정| 시험| 항해| 제어 및 기타 정밀기기 제조업; 광학기기 제외,2015-04-28,12
로보로보,215100,기타 전기장비 제조업,2015-04-22,12
디알텍,214680,의료용 기기 제조업,2015-04-20,12
에이비프로바이오,195990,특수 목적용 기계 제조업,2015-04-13,12
골프존,215000,소프트웨어 개발 및 공급업,2015-04-03,12
클래시스,214150,의료용 기기 제조업,2015-04-03,12
비엔디생활건강,215050,기타 화학제품 제조업,2015-03-30,12
엔에스쇼핑,138250,무점포 소매업,2015-03-27,12
퓨쳐스트림네트웍스,214270,소프트웨어 개발 및 공급업,2015-03-25,12
세화아이엠씨,145210,특수 목적용 기계 제조업,2015-03-19,12
포시에스,189690,소프트웨어 개발 및 공급업,2015-02-11,6
덕산네오룩스,213420,전자부품 제조업,2015-02-06,12
한솔제지,213500,펄프| 종이 및 판지 제조업,2015-01-26,12
디와이파워,210540,특수 목적용 기계 제조업,2015-01-15,12
국일신동,060480,1차 비철금속 제조업,2014-12-29,12
듀켐바이오,176750,의약품 제조업,2014-12-29,12
바디텍메드,206640,의료용품 및 기타 의약 관련제품 제조업,2014-12-29,12
썸에이지,208640,소프트웨어 개발 및 공급업,2014-12-29,12
와이제이엠게임즈,193250,전자부품 제조업,2014-12-29,12
화이브라더스코리아,204630,창작 및 예술관련 서비스업,2014-12-29,12
에이팩트,200470,그외 기타 전문| 과학 및 기술 서비스업,2014-12-26,12
휴메딕스,200670,의약품 제조업,2014-12-26,12
래몽래인,200350,영화| 비디오물| 방송프로그램 제작 및 배급업,2014-12-24,12
바이오로그디바이스,208710,전자부품 제조업,2014-12-24,12
서전기전,189860,전동기| 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2014-12-24,12
아스트,067390,항공기|우주선 및 부품 제조업,2014-12-24,12
오킨스전자,080580,전자부품 제조업,2014-12-24,12
지란지교시큐리티,208350,소프트웨어 개발 및 공급업,2014-12-24,12
NEW,160550,영화| 비디오물| 방송프로그램 제작 및 배급업,2014-12-23,12
아이티센,124500,컴퓨터 프로그래밍| 시스템 통합 및 관리업,2014-12-23,12
삼성물산,028260,기타 전문 도매업,2014-12-18,12
에듀파트너,208890,교육지원 서비스업,2014-12-18,12
녹십자엠에스,142280,의료용품 및 기타 의약 관련제품 제조업,2014-12-17,12
디티앤씨,187220,기타 과학기술 서비스업,2014-12-17,12
셀바스헬스케어,208370,의료용 기기 제조업,2014-12-17,12
정다운,208140,도축| 육류 가공 및 저장 처리업,2014-12-17,12
하이로닉,149980,의료용 기기 제조업,2014-12-17,12
랩지노믹스,084650,자연과학 및 공학 연구개발업,2014-12-16,12
빅텐츠,210120,영화| 비디오물| 방송프로그램 제작 및 배급업,2014-12-16,12
에이디테크놀로지,200710,반도체 제조업,2014-12-16,12
비씨월드제약,200780,의약품 제조업,2014-12-15,12
미스터블루,207760,기타 정보 서비스업,2014-12-12,12
알테오젠,196170,자연과학 및 공학 연구개발업,2014-12-12,12
엔터메이트,206400,소프트웨어 개발 및 공급업,2014-12-10,12
SKC코오롱PI,178920,플라스틱제품 제조업,2014-12-08,12
대창스틸,140520,1차 철강 제조업,2014-12-05,12
피노텍,150440,소프트웨어 개발 및 공급업,2014-12-05,12
에프엔씨엔터,173940,창작 및 예술관련 서비스업,2014-12-04,12
휴마시스,205470,의료용품 및 기타 의약 관련제품 제조업,2014-12-01,12
씨에스윈드,112610,구조용 금속제품| 탱크 및 증기발생기 제조업,2014-11-27,12
텔콘RF제약,200230,통신 및 방송 장비 제조업,2014-11-24,12
파티게임즈,194510,소프트웨어 개발 및 공급업,2014-11-21,12
지엘팜텍,204840,자연과학 및 공학 연구개발업,2014-11-20,12
글로벌텍스프리,204620,금융 지원 서비스업,2014-11-19,12
디에이테크놀로지,196490,특수 목적용 기계 제조업,2014-11-19,12
삼성에스디에스,018260,컴퓨터 프로그래밍| 시스템 통합 및 관리업,2014-11-14,12
아이케이세미콘,149010,반도체 제조업,2014-11-14,12
액션스퀘어,205500,소프트웨어 개발 및 공급업,2014-11-12,12
엑셈,205100,소프트웨어 개발 및 공급업,2014-11-07,12
테고사이언스,191420,기초 의약물질 및 생물학적 제제 제조업,2014-11-06,12
슈피겐코리아,192440,그외 기타 제품 제조업,2014-11-05,12
테라셈,182690,반도체 제조업,2014-10-30,12
영우디에스피,143540,특수 목적용 기계 제조업,2014-10-29,12
유니포인트,121060,컴퓨터 프로그래밍| 시스템 통합 및 관리업,2014-10-24,12
드림시큐리티,203650,소프트웨어 개발 및 공급업,2014-10-13,12
메디아나,041920,의료용 기기 제조업,2014-10-07,12
데브시스터즈,194480,소프트웨어 개발 및 공급업,2014-10-06,12
만도,204320,자동차 신품 부품 제조업,2014-10-06,12
프로스테믹스,203690,기초 의약물질 및 생물학적 제제 제조업,2014-09-30,12
감마누,192410,통신 및 방송 장비 제조업,2014-08-14,12
고려시멘트,198440,시멘트| 석회| 플라스터 및 그 제품 제조업,2014-08-13,12
판도라티비,202960,소프트웨어 개발 및 공급업,2014-08-11,12
서연이화,200880,자동차 신품 부품 제조업,2014-08-08,12
신화콘텍,187270,전동기| 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2014-08-08,12
쿠쿠홀딩스,192400,기타 금융업,2014-08-06,12
파버나인,177830,전자부품 제조업,2014-08-04,12
덕신하우징,090410,구조용 금속제품| 탱크 및 증기발생기 제조업,2014-08-01,12
창해에탄올,004650,알코올음료 제조업,2014-07-30,12
윈하이텍,192390,구조용 금속제품| 탱크 및 증기발생기 제조업,2014-07-25,12
아진엑스텍,059120,반도체 제조업,2014-07-24,12
콜마비앤에이치,200130,기초 의약물질 및 생물학적 제제 제조업,2014-07-23,12
화인베스틸,133820,1차 철강 제조업,2014-07-22,12
에이비온,203400,자연과학 및 공학 연구개발업,2014-07-21,12
트루윈,105550,전자부품 제조업,2014-07-11,12
큐엠씨,136660,특수 목적용 기계 제조업,2014-07-01,12
데이터스트림즈,199150,소프트웨어 개발 및 공급업,2014-06-25,12
툴젠,199800,자연과학 및 공학 연구개발업,2014-06-25,12
디오스텍,196450,사진장비 및 광학기기 제조업,2014-06-02,12
캐스텍코리아,071850,자동차 신품 부품 제조업,2014-05-27,12
BGF,027410,기타 금융업,2014-05-19,12
나노,187790,기초 화학물질 제조업,2014-05-08,12
케이사인,192250,소프트웨어 개발 및 공급업,2014-04-28,12
코스맥스,192820,기타 화학제품 제조업,2014-04-07,12
오이솔루션,138080,통신 및 방송 장비 제조업,2014-02-27,12
인터파크,108790,무점포 소매업,2014-02-06,12
한국정보인증,053300,소프트웨어 개발 및 공급업,2014-02-04,12
유비온,084440,기타 정보 서비스업,2014-01-21,9
솔루에타,154040,전자부품 제조업,2013-12-27,12
이지웰,090850,소프트웨어 개발 및 공급업,2013-12-27,12
위월드,140660,통신 및 방송 장비 제조업,2013-12-26,12
씨이랩,189330,소프트웨어 개발 및 공급업,2013-12-24,12
씨티네트웍스,189540,통신 및 방송 장비 제조업,2013-12-24,12
코셋,189350,통신 및 방송 장비 제조업,2013-12-24,12
SGA솔루션즈,184230,소프트웨어 개발 및 공급업,2013-12-20,12
대동고려삼,178600,기타 식품 제조업,2013-12-20,6
청광건설,140290,토목 건설업,2013-12-20,12
기가레인,049080,특수 목적용 기계 제조업,2013-12-19,12
인트로메딕,150840,의료용 기기 제조업,2013-12-19,12
한중엔시에스,107640,자동차 신품 부품 제조업,2013-12-10,12
알티캐스트,085810,소프트웨어 개발 및 공급업,2013-12-06,12
종근당,185750,의약품 제조업,2013-12-06,12
현대공업,170030,자동차 신품 부품 제조업,2013-12-04,12
엔브이에이치코리아,067570,자동차 신품 부품 제조업,2013-12-03,12
디엠티,134580,통신 및 방송 장비 제조업,2013-11-26,12
신송홀딩스,006880,산업용 농·축산물 및 동·식물 도매업,2013-11-21,12
큐브엔터,182360,오디오물 출판 및 원판 녹음업,2013-11-21,12
라이온켐텍,171120,기타 화학제품 제조업,2013-11-19,12
램테크놀러지,171010,기초 화학물질 제조업,2013-11-18,12
THE MIDONG,161570,영상 및 음향기기 제조업,2013-11-13,12
골프존데카,183410,측정| 시험| 항해| 제어 및 기타 정밀기기 제조업; 광학기기 제외,2013-11-12,12
에이씨티,138360,기타 화학제품 제조업,2013-11-08,12
아세아시멘트,183190,시멘트| 석회| 플라스터 및 그 제품 제조업,2013-11-06,12
해성옵틱스,076610,사진장비 및 광학기기 제조업,2013-11-06,12
내츄럴엔도텍,168330,자연과학 및 공학 연구개발업,2013-10-31,12
현대로템,064350,철도장비 제조업,2013-10-30,12
수프로,185190,산업용 농·축산물 및 동·식물 도매업,2013-10-29,3
테스나,131970,그외 기타 전문| 과학 및 기술 서비스업,2013-10-22,12
파수,150900,소프트웨어 개발 및 공급업,2013-10-18,12
LPK로보틱스,183350,특수 목적용 기계 제조업,2013-10-11,12
엘티씨,170920,기초 화학물질 제조업,2013-10-08,12
지엔씨에너지,119850,전동기| 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2013-10-02,12
한진칼,180640,항공 여객 운송업,2013-09-16,12
아미코젠,092040,기타 식품 제조업,2013-09-12,12
엔에이치엔,181710,소프트웨어 개발 및 공급업,2013-08-29,12
GH신소재,130500,기타 섬유제품 제조업,2013-08-02,12
파이오링크,170790,통신 및 방송 장비 제조업,2013-08-01,12
KG ETS,151860,폐기물 처리업,2013-07-24,12
JB금융지주,175330,기타 금융업,2013-07-18,12
나스미디어,089600,광고업,2013-07-17,12
