오션스톤,329020,음·식료품 및 담배 도매업,2020-05-07,12
하이골드12호,172580,운송장비 임대업,2013-07-12,12
대주이엔티,114920,1차 철강 제조업,2013-07-01,12
비나텍,126340,전자부품 제조업,2013-07-01,12
에스에이티이엔지,158300,특수 목적용 기계 제조업,2013-07-01,12
에스엔피제네틱스,086460,자연과학 및 공학 연구개발업,2013-07-01,12
에프앤가이드,064850,금융 지원 서비스업,2013-07-01,12
옐로페이,179720,소프트웨어 개발 및 공급업,2013-07-01,12
이엔드디,101360,기타 화학제품 제조업,2013-07-01,12
태양기계,116100,자동차 신품 부품 제조업,2013-07-01,12
엑세스바이오,950130,의료용품 및 기타 의약 관련제품 제조업,2013-05-30,12
DSR,155660,1차 비철금속 제조업,2013-05-15,12
레고켐바이오,141080,자연과학 및 공학 연구개발업,2013-05-10,12
한국패러랠,168490,신탁업 및 집합투자업,2013-04-19,3
동아에스티,170900,의약품 제조업,2013-04-08,12
스타모빌리티,158310,특수 목적용 기계 제조업,2013-04-03,12
윈팩,097800,반도체 제조업,2013-03-07,12
코렌텍,104540,의료용 기기 제조업,2013-03-05,12
제로투세븐,159580,생활용품 도매업,2013-02-19,12
아이원스,114810,특수 목적용 기계 제조업,2013-02-07,12
우리이앤엘,153490,반도체 제조업,2013-02-05,12
아이센스,099190,의료용 기기 제조업,2013-01-30,12
포티스,141020,무점포 소매업,2013-01-29,12
스킨앤스킨,159910,기타 화학제품 제조업,2012-12-27,12
SBI핀테크솔루션즈,950110,소프트웨어 개발 및 공급업,2012-12-17,3
우리로,046970,기타 전문 도매업,2012-11-27,12
디젠스,113810,자동차 신품 부품 제조업,2012-11-22,12
지엠비코리아,013870,자동차 신품 부품 제조업,2012-11-20,12
맥스로텍,141070,특수 목적용 기계 제조업,2012-11-16,12
와이엠씨,155650,전자부품 제조업,2012-11-15,12
LG헬로비전,037560,텔레비전 방송업,2012-11-09,12
아바텍,149950,전자부품 제조업,2012-11-06,12
동일고무벨트,163560,고무제품 제조업,2012-10-19,12
한국콜마,161890,기타 화학제품 제조업,2012-10-19,12
한국타이어앤테크놀로지,161390,고무제품 제조업,2012-10-04,12
코이즈,121850,플라스틱제품 제조업,2012-09-27,12
모다,149940,통신 및 방송 장비 제조업,2012-09-25,12
애경유화,161000,기초 화학물질 제조업,2012-09-17,12
나노스,151910,전자부품 제조업,2012-08-02,12
SK렌터카,068400,운송장비 임대업,2012-07-27,12
엠씨넥스,097520,영상 및 음향기기 제조업,2012-07-25,12
네이블커뮤니케이션즈,153460,소프트웨어 개발 및 공급업,2012-07-19,12
디지탈옵틱,106520,사진장비 및 광학기기 제조업,2012-07-13,12
피엔티,137400,특수 목적용 기계 제조업,2012-07-06,12
바다로19호,155900,운송장비 임대업,2012-06-29,12
사조씨푸드,014710,수산물 가공 및 저장 처리업,2012-06-29,12
비아트론,141000,특수 목적용 기계 제조업,2012-05-04,12
하이골드3호,153360,운송장비 임대업,2012-05-04,12
코오롱머티리얼,144620,화학섬유 제조업,2012-04-05,12
빛샘전자,072950,전자부품 제조업,2012-03-21,12
한국ANKOR유전,152550,신탁업 및 집합투자업,2012-03-08,3
휴비스,079980,화학섬유 제조업,2012-02-23,12
사람인에이치알,143240,자료처리| 호스팅| 포털 및 기타 인터넷 정보매개 서비스업,2012-02-21,12
뉴로스,126870,일반 목적용 기계 제조업,2012-02-15,12
제룡산업,147830,구조용 금속제품| 탱크 및 증기발생기 제조업,2012-02-13,12
남화토건,091590,건물 건설업,2012-01-31,12
케이탑리츠,145270,부동산 임대 및 공급업,2012-01-31,12
메지온,140410,자연과학 및 공학 연구개발업,2012-01-20,12
원익머트리얼즈,104830,기초 화학물질 제조업,2011-12-28,12
디엔에이링크,127120,자연과학 및 공학 연구개발업,2011-12-26,12
GS리테일,007070,종합 소매업,2011-12-23,12
나이스디앤비,130580,기타 사업지원 서비스업,2011-12-22,12
시큐브,131090,소프트웨어 개발 및 공급업,2011-12-21,12
서암기계공업,100660,일반 목적용 기계 제조업,2011-12-19,12
인터지스,129260,도로 화물 운송업,2011-12-16,12
씨유메디칼,115480,의료용 기기 제조업,2011-12-15,12
삼양사,145990,기타 식품 제조업,2011-12-05,12
키네마스터,139670,소프트웨어 개발 및 공급업,2011-12-02,12
비덴트,121800,통신 및 방송 장비 제조업,2011-12-01,12
에스에프씨,112240,플라스틱제품 제조업,2011-11-30,12
신진에스엠,138070,기타 금속 가공제품 제조업,2011-11-28,12
이엠넷,123570,광고업,2011-11-25,12
와이지엔터테인먼트,122870,오디오물 출판 및 원판 녹음업,2011-11-23,12
쎄미시스코,136510,특수 목적용 기계 제조업,2011-11-18,12
에이티세미콘,089530,반도체 제조업,2011-11-11,12
테크윙,089030,특수 목적용 기계 제조업,2011-11-10,12
씨큐브,101240,기초 화학물질 제조업,2011-11-08,12
에스엠코어,007820,일반 목적용 기계 제조업,2011-11-08,12
씨엔플러스,115530,전자부품 제조업,2011-11-02,12
하나투어,039130,여행사 및 기타 여행보조 서비스업,2011-11-01,12
케이맥,043290,특수 목적용 기계 제조업,2011-10-25,12
로보스타,090360,특수 목적용 기계 제조업,2011-10-17,12
대한과학,131220,기계장비 및 관련 물품 도매업,2011-10-11,12
피앤이솔루션,131390,전동기| 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2011-09-27,12
아이디스,143160,통신 및 방송 장비 제조업,2011-09-26,12
에이블씨엔씨,078520,기타 화학제품 제조업,2011-09-07,12
화진,134780,자동차 신품 부품 제조업,2011-08-10,12
제이씨케미칼,137950,기타 화학제품 제조업,2011-08-08,12
아이씨디,040910,특수 목적용 기계 제조업,2011-08-05,12
제닉,123330,기타 화학제품 제조업,2011-08-03,12
데일리블록체인,139050,컴퓨터 프로그래밍| 시스템 통합 및 관리업,2011-07-29,12
삼원강재,023000,자동차 신품 부품 제조업,2011-07-22,12
상아프론테크,089980,플라스틱제품 제조업,2011-07-21,12
신세계인터내셔날,031430,섬유| 의복| 신발 및 가죽제품 소매업,2011-07-14,12
에이리츠,140910,부동산 임대 및 공급업,2011-07-14,12
나이벡,138610,의료용품 및 기타 의약 관련제품 제조업,2011-07-13,12
옵티시스,109080,통신 및 방송 장비 제조업,2011-07-12,12
대양전기공업,108380,선박 및 보트 건조업,2011-07-08,12
한국항공우주,047810,항공기|우주선 및 부품 제조업,2011-06-30,12
롯데하이마트,071840,가전제품 및 정보통신장비 소매업,2011-06-29,12
서연탑메탈,019770,특수 목적용 기계 제조업,2011-06-24,12
한세엠케이,069640,섬유| 의복| 신발 및 가죽제품 소매업,2011-06-21,12
코오롱플라스틱,138490,합성고무 및 플라스틱 물질 제조업,2011-06-15,12
넥스트아이,137940,측정| 시험| 항해| 제어 및 기타 정밀기기 제조업; 광학기기 제외,2011-06-14,12
스카이이앤엠,131100,상품 종합 도매업,2011-06-14,6
이마트,139480,종합 소매업,2011-06-10,12
DGB금융지주,139130,기타 금융업,2011-06-07,12
케이티스카이라이프,053210,텔레비전 방송업,2011-06-03,12
엘아이에스,138690,특수 목적용 기계 제조업,2011-06-02,12
세아특수강,019440,1차 철강 제조업,2011-06-01,12
KMH,122450,텔레비전 방송업,2011-05-25,12
골프존뉴딘홀딩스,121440,상품 중개업,2011-05-20,12
메리츠금융지주,138040,기타 금융업,2011-05-13,12
윈스,136540,컴퓨터 프로그래밍| 시스템 통합 및 관리업,2011-05-02,12
하림,136480,도축| 육류 가공 및 저장 처리업,2011-05-02,12
한국종합기술,023350,건축기술| 엔지니어링 및 관련 기술 서비스업,2011-04-28,12
이퓨쳐,134060,서적| 잡지 및 기타 인쇄물 출판업,2011-04-27,12
티케이케미칼,104480,화학섬유 제조업,2011-04-26,12
BNK금융지주,138930,기타 금융업,2011-03-30,12
일진머티리얼즈,020150,전자부품 제조업,2011-03-04,12
부스타,008470,구조용 금속제품| 탱크 및 증기발생기 제조업,2011-02-23,12
현대위아,011210,자동차 신품 부품 제조업,2011-02-21,12
선진,136490,동물용 사료 및 조제식품 제조업,2011-02-16,12
미원화학,134380,기타 화학제품 제조업,2011-02-15,12
나노신소재,121600,기타 화학제품 제조업,2011-02-09,12
케이아이엔엑스,093320,자료처리| 호스팅| 포털 및 기타 인터넷 정보매개 서비스업,2011-02-08,12
티피씨글로벌,130740,자동차 신품 부품 제조업,2011-02-08,12
딜리,131180,컴퓨터 및 주변장치 제조업,2011-01-31,12
엘비세미콘,061970,반도체 제조업,2011-01-31,12
제이엔케이히터,126880,일반 목적용 기계 제조업,2011-01-31,12
블루콤,033560,영상 및 음향기기 제조업,2011-01-26,12
인트론바이오,048530,기초 의약물질 및 생물학적 제제 제조업,2011-01-26,12
시디즈,134790,가구 제조업,2011-01-25,12
다나와,119860,소프트웨어 개발 및 공급업,2011-01-24,12
알서포트,131370,소프트웨어 개발 및 공급업,2011-01-05,12
인텍플러스,064290,특수 목적용 기계 제조업,2011-01-05,12
티에스이,131290,측정| 시험| 항해| 제어 및 기타 정밀기기 제조업; 광학기기 제외,2011-01-05,12
HSD엔진,082740,일반 목적용 기계 제조업,2011-01-04,12
액트,131400,전자부품 제조업,2010-12-27,12
대성에너지,117580,연료용 가스 제조 및 배관공급업,2010-12-24,12
현대에이치씨엔,126560,텔레비전 방송업,2010-12-23,12
대정화금,120240,기초 화학물질 제조업,2010-12-20,12
KTis,058860,기타 정보 서비스업,2010-12-17,12
한전산업,130660,건축기술| 엔지니어링 및 관련 기술 서비스업,2010-12-16,12
피제이메탈,128660,1차 비철금속 제조업,2010-12-13,12
디에이치피코리아,131030,의약품 제조업,2010-12-03,12
에이루트,096690,컴퓨터 및 주변장치 제조업,2010-12-01,12
엘브이엠씨,900140,자동차 판매업,2010-11-30,12
티비씨,033830,텔레비전 방송업,2010-11-29,12
시그네틱스,033170,반도체 제조업,2010-11-26,12
한국전자인증,041460,소프트웨어 개발 및 공급업,2010-11-19,12
디케이락,105740,일반 목적용 기계 제조업,2010-11-12,12
코프라,126600,합성고무 및 플라스틱 물질 제조업,2010-11-12,12
선데이토즈,123420,소프트웨어 개발 및 공급업,2010-11-10,12
삼본전자,111870,영상 및 음향기기 제조업,2010-11-05,12
아나패스,123860,반도체 제조업,2010-11-05,12
KNN,058400,텔레비전 방송업,2010-11-03,12
비케이탑스,030790,컴퓨터 프로그래밍| 시스템 통합 및 관리업,2010-11-02,12
누리플랜,069140,구조용 금속제품| 탱크 및 증기발생기 제조업,2010-10-26,12
아이텍,119830,그외 기타 전문| 과학 및 기술 서비스업,2010-10-26,12
인화정공,101930,선박 및 보트 건조업,2010-10-22,12
코렌,078650,사진장비 및 광학기기 제조업,2010-10-22,12
아이씨케이,068940,전자부품 제조업,2010-10-19,12
한일진공,123840,특수 목적용 기계 제조업,2010-10-05,12
휠라홀딩스,081660,생활용품 도매업,2010-09-28,12
알파홀딩스,117670,반도체 제조업,2010-09-17,12
포메탈,119500,기타 금속 가공제품 제조업,2010-09-17,12
KTcs,058850,기타 정보 서비스업,2010-09-16,12
다원시스,068240,전동기| 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2010-09-14,12
현대홈쇼핑,057050,무점포 소매업,2010-09-13,12
씨젠,096530,의료용품 및 기타 의약 관련제품 제조업,2010-09-10,12
와이솔,122990,전자부품 제조업,2010-09-10,12
하이비젼시스템,126700,사진장비 및 광학기기 제조업,2010-09-10,12
화신정공,126640,자동차 신품 부품 제조업,2010-08-31,12
코리아에프티,123410,자동차 신품 부품 제조업,2010-08-27,12
도화엔지니어링,002150,건축기술| 엔지니어링 및 관련 기술 서비스업,2010-08-12,12
엠에스오토텍,123040,자동차 신품 부품 제조업,2010-08-06,12
이글루시큐리티,067920,기타 정보 서비스업,2010-08-04,12
대성산업,128820,연료 소매업,2010-07-30,12
아이마켓코리아,122900,상품 종합 도매업,2010-07-30,12
한미약품,128940,의약품 제조업,2010-07-30,12
인터로조,119610,사진장비 및 광학기기 제조업,2010-07-28,12
하이텍팜,106190,기타 전문 도매업,2010-07-28,12
우진,105840,측정| 시험| 항해| 제어 및 기타 정밀기기 제조업; 광학기기 제외,2010-07-26,12
크루셜텍,114120,전자부품 제조업,2010-07-21,12
무학,033920,알코올음료 제조업,2010-07-20,12
에스디시스템,121890,전자부품 제조업,2010-07-16,12
알톤스포츠,123750,그외 기타 운송장비 제조업,2010-07-02,12
웅진에너지,103130,반도체 제조업,2010-06-30,12
유비벨록스,089850,소프트웨어 개발 및 공급업,2010-06-18,12
지와이커머스,111820,기타 정보 서비스업,2010-06-18,12
오르비텍,046120,기타 과학기술 서비스업,2010-06-15,12
이연제약,102460,의약품 제조업,2010-06-10,12
엑스큐어,070300,소프트웨어 개발 및 공급업,2010-06-09,12
실리콘웍스,108320,반도체 제조업,2010-06-08,12
투비소프트,079970,소프트웨어 개발 및 공급업,2010-06-01,12
한국화장품,123690,생활용품 도매업,2010-06-01,12
에스제이엠,123700,자동차 신품 부품 제조업,2010-05-31,12
인피니트헬스케어,071200,소프트웨어 개발 및 공급업,2010-05-26,12
모바일리더,100030,소프트웨어 개발 및 공급업,2010-05-25,12
서진오토모티브,122690,자동차 신품 부품 제조업,2010-05-25,12
한라홀딩스,060980,기타 금융업,2010-05-19,12
삼성생명,032830,보험업,2010-05-12,12
신세계푸드,031440,음식점업,2010-04-29,12
이스트아시아홀딩스,900110,기타 금융업,2010-04-23,12
뉴프라이드,900100,자동차 부품 및 내장품 판매업,2010-04-21,12
케이씨에스,115500,컴퓨터 프로그래밍| 시스템 통합 및 관리업,2010-04-14,12
씨케이에이치,900120,기타 금융업,2010-03-31,6
지트리비앤티,115450,기타 전문 도매업,2010-03-26,12
삼기오토모티브,122350,자동차 신품 부품 제조업,2010-03-19,12
한화생명,088350,보험업,2010-03-17,12
이미지스,115610,반도체 제조업,2010-02-26,12
조선선재,120030,기타 금속 가공제품 제조업,2010-02-19,12
인포바인,115310,전기 통신업,2010-02-09,12
하이소닉,106080,전자부품 제조업,2010-02-09,12
모베이스,101330,통신 및 방송 장비 제조업,2010-02-04,12
지스마트글로벌,114570,반도체 제조업,2010-02-04,12
코오롱인더,120110,화학섬유 제조업,2010-02-01,12
KC코트렐,119650,일반 목적용 기계 제조업,2010-01-29,12
지역난방공사,071320,증기| 냉·온수 및 공기조절 공급업,2010-01-29,12
락앤락,115390,플라스틱제품 제조업,2010-01-28,12
스타플렉스,115570,플라스틱제품 제조업,2010-01-27,12
우리넷,115440,통신 및 방송 장비 제조업,2010-01-27,12
아세아텍,050860,특수 목적용 기계 제조업,2010-01-26,6
영흥,012160,1차 철강 제조업,2010-01-25,12
우노앤컴퍼니,114630,화학섬유 제조업,2010-01-15,12
코디,080530,기타 화학제품 제조업,2010-01-05,12
우리들휴브레인,118000,기계장비 및 관련 물품 도매업,2009-12-30,12
글로벌에스엠,900070,기타 금융업,2009-12-23,12
ITX엠투엠,099520,영상 및 음향기기 제조업,2009-12-22,12
KPX생명과학,114450,기초 의약물질 및 생물학적 제제 제조업,2009-12-22,12
디와이피엔에프,104460,일반 목적용 기계 제조업,2009-12-22,12
멜파스,096640,전자부품 제조업,2009-12-18,12
위메이드,112040,소프트웨어 개발 및 공급업,2009-12-18,12
한전기술,052690,건축기술| 엔지니어링 및 관련 기술 서비스업,2009-12-14,12
셀바스AI,108860,소프트웨어 개발 및 공급업,2009-12-10,12
에스앤씨엔진그룹,900080,기타 금융업,2009-12-04,12
이원컴포텍,088290,자동차 신품 부품 제조업,2009-12-01,12
강원,114190,구조용 금속제품| 탱크 및 증기발생기 제조업,2009-11-20,12
GKL,114090,유원지 및 기타 오락관련 서비스업,2009-11-19,12
휴맥스,115160,영상 및 음향기기 제조업,2009-11-16,12
에이프로젠 H&G,109960,기타 전문 도매업,2009-11-13,12
SK,034730,기타 금융업,2009-11-11,12
동방선기,099410,선박 및 보트 건조업,2009-11-10,12
상상인인더스트리,101000,특수 목적용 기계 제조업,2009-11-06,12
진매트릭스,109820,자연과학 및 공학 연구개발업,2009-11-06,12
황금에스티,032560,1차 비철금속 제조업,2009-10-29,12
비츠로셀,082920,일차전지 및 축전지 제조업,2009-10-28,12
하이트진로,000080,알코올음료 제조업,2009-10-19,12
한스바이오메드,042520,의료용품 및 기타 의약 관련제품 제조업,2009-10-09,9
동양생명,082640,보험업,2009-10-08,12
NHN벅스,104200,소프트웨어 개발 및 공급업,2009-10-06,12
아이앤씨,052860,반도체 제조업,2009-10-06,12
유니온머티리얼,047400,내화| 비내화 요업제품 제조업,2009-09-29,12
케이엔더블유,105330,전자부품 제조업,2009-09-29,12
형지엘리트,093240,봉제의복 제조업,2009-09-28,6
디에스케이,109740,특수 목적용 기계 제조업,2009-09-23,12
제넥신,095700,자연과학 및 공학 연구개발업,2009-09-15,12
톱텍,108230,특수 목적용 기계 제조업,2009-09-15,12
동국S&C,100130,구조용 금속제품| 탱크 및 증기발생기 제조업,2009-08-31,12
에스앤더블류,103230,일반 목적용 기계 제조업,2009-08-05,12
키움증권,039490,금융 지원 서비스업,2009-08-03,12
게임빌,063080,소프트웨어 개발 및 공급업,2009-07-30,12
영원무역,111770,상품 종합 도매업,2009-07-30,12
동일금속,109860,금속 주조업,2009-07-28,12
아주캐피탈,033660,기타 금융업,2009-06-25,12
한미글로벌,053690,건축기술| 엔지니어링 및 관련 기술 서비스업,2009-06-23,12
동아지질,028100,기반조성 및 시설물 축조관련 전문공사업,2009-06-12,12
어보브반도체,102120,반도체 제조업,2009-06-05,12
조이맥스,101730,소프트웨어 개발 및 공급업,2009-06-03,12
차이나그레이트,900040,기타 금융업,2009-05-29,12
이엔에프테크놀로지,102710,기타 화학제품 제조업,2009-05-28,12
스맥,099440,특수 목적용 기계 제조업,2009-05-26,12
해덕파워웨이,102210,선박 및 보트 건조업,2009-05-21,12
SDN,099220,기계장비 및 관련 물품 도매업,2009-05-19,12
한국정밀기계,101680,특수 목적용 기계 제조업,2009-05-19,12
STX중공업,071970,일반 목적용 기계 제조업,2009-05-15,12
흥국,010240,특수 목적용 기계 제조업,2009-05-12,12
우림기계,101170,일반 목적용 기계 제조업,2009-04-28,12
티플랙스,081150,기타 금속 가공제품 제조업,2009-04-23,12
LG하우시스,108670,플라스틱제품 제조업,2009-04-20,12
에스티오,098660,봉제의복 제조업,2009-04-17,12
에이테크솔루션,071670,특수 목적용 기계 제조업,2009-04-17,12
에스앤에스텍,101490,전자부품 제조업,2009-04-14,12
뷰웍스,100120,의료용 기기 제조업,2009-04-10,12
코오롱생명과학,102940,기초 의약물질 및 생물학적 제제 제조업,2009-04-07,12
엔시트론,101400,반도체 제조업,2009-03-31,12
한세실업,105630,봉제의복 제조업,2009-03-20,12
컨버즈,109070,골판지| 종이 상자 및 종이용기 제조업,2009-03-17,12
파인테크닉스,106240,통신 및 방송 장비 제조업,2009-03-16,12
미원홀딩스,107590,기타 금융업,2009-03-02,12
이수앱지스,086890,의료용품 및 기타 의약 관련제품 제조업,2009-02-03,12
대성파인텍,104040,자동차 신품 부품 제조업,2009-01-23,12
유비쿼스홀딩스,078070,통신 및 방송 장비 제조업,2009-01-23,12
메디톡스,086900,기초 의약물질 및 생물학적 제제 제조업,2009-01-16,12
엠게임,058630,소프트웨어 개발 및 공급업,2008-12-19,12
아이컴포넌트,059100,전자부품 제조업,2008-12-16,12
NAVER,035420,자료처리| 호스팅| 포털 및 기타 인터넷 정보매개 서비스업,2008-11-28,12
에이치엘비생명과학,067630,건축기술| 엔지니어링 및 관련 기술 서비스업,2008-11-25,12
이크레더블,092130,기타 정보 서비스업,2008-10-24,12
부국철강,026940,1차 철강 제조업,2008-10-14,12
KB금융,105560,기타 금융업,2008-10-10,12
세운메디칼,100700,의료용품 및 기타 의약 관련제품 제조업,2008-09-30,12
한국철강,104700,1차 철강 제조업,2008-09-29,12
마이크로컨텍솔,098120,전자부품 제조업,2008-09-23,12
이엠앤아이,083470,플라스틱제품 제조업,2008-09-18,12
삼강엠앤티,100090,1차 철강 제조업,2008-08-01,12
일진전기,103590,절연선 및 케이블 제조업,2008-08-01,12
풍산,103140,1차 비철금속 제조업,2008-07-30,12
LG이노텍,011070,전자부품 제조업,2008-07-24,12
아이엠,101390,전자부품 제조업,2008-07-23,12
웰크론한텍,076080,건물 건설업,2008-07-18,12
코리아에스이,101670,구조용 금속제품| 탱크 및 증기발생기 제조업,2008-07-15,12
슈프리마에이치큐,094840,통신 및 방송 장비 제조업,2008-07-11,12
명문제약,017180,의약품 제조업,2008-07-10,12
서울옥션,063170,상품 중개업,2008-07-01,12
이스트소프트,047560,소프트웨어 개발 및 공급업,2008-07-01,12
비상교육,100220,서적| 잡지 및 기타 인쇄물 출판업,2008-06-30,12
청담러닝,096240,일반 교습 학원,2008-06-27,12
동성코퍼레이션,102260,회사 본부 및 경영 컨설팅 서비스업,2008-06-23,12
월덱스,101160,전자부품 제조업,2008-06-19,12
쎄트렉아이,099320,항공기|우주선 및 부품 제조업,2008-06-13,12
쌍방울,102280,봉제의복 제조업,2008-06-10,12
브리지텍,064480,소프트웨어 개발 및 공급업,2008-06-04,12
고영,098460,특수 목적용 기계 제조업,2008-06-03,12
조이시티,067000,소프트웨어 개발 및 공급업,2008-05-30,12
우진비앤지,018620,의약품 제조업,2008-05-20,12
테스,095610,특수 목적용 기계 제조업,2008-05-20,12
예스24,053280,무점포 소매업,2008-05-07,12
엘디티,096870,반도체 제조업,2008-05-02,12
LG유플러스,032640,전기 통신업,2008-04-21,12
메타바이오메드,059210,의료용품 및 기타 의약 관련제품 제조업,2008-04-15,12
효성오앤비,097870,비료| 농약 및 살균| 살충제 제조업,2008-04-08,6
에스모 머티리얼즈,087730,합성고무 및 플라스틱 물질 제조업,2008-04-04,12
비티원,101140,생활용품 도매업,2008-04-02,12
아시아나항공,020560,항공 여객 운송업,2008-03-28,12
SBS미디어홀딩스,101060,텔레비전 방송업,2008-03-24,12
S&TC,100840,일반 목적용 기계 제조업,2008-02-22,12
진양홀딩스,100250,플라스틱제품 제조업,2008-02-15,12
텔레필드,091440,통신 및 방송 장비 제조업,2008-02-01,12
하나니켈1호,099340,신탁업 및 집합투자업,2008-02-01,2
하나니켈2호,099350,신탁업 및 집합투자업,2008-02-01,2
이트론,096040,기타 전문 도매업,2008-01-25,12
엔케이,085310,구조용 금속제품| 탱크 및 증기발생기 제조업,2008-01-24,12
에스맥,097780,통신 및 방송 장비 제조업,2008-01-23,12
에스코넥,096630,통신 및 방송 장비 제조업,2007-12-26,12
일신바이오,068330,일반 목적용 기계 제조업,2007-12-26,12
서원인텍,093920,통신 및 방송 장비 제조업,2007-12-20,12
이씨에스,067010,컴퓨터 프로그래밍| 시스템 통합 및 관리업,2007-12-18,3
대창솔루션,096350,구조용 금속제품| 탱크 및 증기발생기 제조업,2007-12-17,12
한전KPS,051600,전기 및 통신 공사업,2007-12-14,12
아이에스이커머스,069920,무점포 소매업,2007-12-05,12
알에프세미,096610,반도체 제조업,2007-11-20,12
디엔에프,092070,기타 화학제품 제조업,2007-11-16,12
일진파워,094820,전기 및 통신 공사업,2007-11-06,12
비엠티,086670,일반 목적용 기계 제조업,2007-11-02,12
이아이디,093230,기타 전문 도매업,2007-11-01,12
기신정기,092440,특수 목적용 기계 제조업,2007-10-30,3
이엘케이,094190,전자부품 제조업,2007-10-29,12
이엠코리아,095190,특수 목적용 기계 제조업,2007-10-29,12
KSS해운,044450,해상 운송업,2007-10-26,12
효성 ITX,094280,기타 사업지원 서비스업,2007-10-25,12
현우산업,092300,전자부품 제조업,2007-10-24,12
유나이티드,033270,의약품 제조업,2007-10-23,12
다믈멀티미디어,093640,반도체 제조업,2007-10-19,12
디아이씨,092200,자동차 신품 부품 제조업,2007-10-18,12
에스에너지,095910,전동기| 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2007-10-16,12
성우전자,081580,통신 및 방송 장비 제조업,2007-10-12,12
엘엠에스,073110,전자부품 제조업,2007-10-12,12
제이엠티,094970,전자부품 제조업,2007-10-12,12
오디텍,080520,반도체 제조업,2007-10-08,12
ISC,095340,전자부품 제조업,2007-10-01,12
네오티스,085910,자동차 신품 부품 제조업,2007-10-01,12
미래나노텍,095500,플라스틱제품 제조업,2007-10-01,12
상보,027580,플라스틱제품 제조업,2007-10-01,12
CJ제일제당,097950,기타 식품 제조업,2007-09-28,12
바이오톡스텍,086040,자연과학 및 공학 연구개발업,2007-09-21,12
팬오션,028670,해상 운송업,2007-09-21,12
연이정보통신,090740,전자부품 제조업,2007-09-19,12
옴니시스템,057540,측정| 시험| 항해| 제어 및 기타 정밀기기 제조업; 광학기기 제외,2007-09-19,12
푸른기술,094940,컴퓨터 및 주변장치 제조업,2007-09-14,12
웨이브일렉트로,095270,측정| 시험| 항해| 제어 및 기타 정밀기기 제조업; 광학기기 제외,2007-09-12,12
한진중공업,097230,토목 건설업,2007-08-31,12
빅솔론,093190,컴퓨터 및 주변장치 제조업,2007-08-20,12
JW홀딩스,096760,기타 금융업,2007-07-31,12
S&K폴리텍,091340,전자부품 제조업,2007-07-30,12
SK이노베이션,096770,석유 정제품 제조업,2007-07-25,12
율호,072770,컴퓨터 프로그래밍| 시스템 통합 및 관리업,2007-07-25,12
갤럭시아컴즈,094480,소프트웨어 개발 및 공급업,2007-07-20,12
에코프로,086520,기타 화학제품 제조업,2007-07-20,12
MP그룹,065150,음·식료품 및 담배 도매업,2007-07-18,12
컴투스,078340,소프트웨어 개발 및 공급업,2007-07-06,12
네오위즈,095660,소프트웨어 개발 및 공급업,2007-07-02,12
삼성카드,029780,기타 금융업,2007-06-27,12
앤씨앤,092600,반도체 제조업,2007-06-26,12
